mu1 sigma1 mu2 sigma2 alpha mu3 sigma3 beta
1.0681988885711609 1.6277092619693638 1.3527018235534953 0.08677554114746838 0.14610029461745935 1.8071418090295701 0.36825275536133034 0.6977171948613157
1.365966983531141 0.06948308289346433 1.912263271992705 0.3042047424080607 0.6107908132266194 2.5474441931893255 0.983502438149116 0.35132199882226495
1.3849371999439066 0.11869946790396088 1.5444397984167448 0.33799273714571826 0.5526758245170091 2.2312890715798424 0.45234452740984676 0.44003819099495267
1.1280139706176566 0.7554524890489482 1.350787853312039 0.1250529714986943 0.08255676310506953 1.8292528286196232 0.2168098524645874 0.7860448864757927
0.9674632945641193 1.7948778886850307 1.3912147892584048 0.12793370460322648 0.13829238495100263 1.9507063356595666 0.22578880823130182 0.7188327546889041
1.3151608898532021 0.04140577876224752 1.5541356945032674 0.20501551698784884 0.296538968759345 2.640462008176665 0.6873338758300264 0.6257992639396847
1.3369353662344765 0.07494021975190737 1.7097456377956113 0.4253176819841211 0.6775560992506026 2.3476121792366076 0.8794469662988713 0.22572730454964016
1.3997944873625623 0.1000359187672473 1.8978515058119902 0.18191171058164682 0.652555950350095 2.83287970644339 1.753725623906173 0.2979318222929276
1.4016382375193266 0.16486651041591724 1.9025316049277365 0.1970020858235821 0.8131034225433362 2.228549045965337 0.19405845321089607 0.12644960897969734
1.3457574769729923 0.08302217372084135 1.4916202916143937 0.4907158783828403 0.5034660733165326 1.8405400115335768 0.7107940898465787 0.4352770203236518
1.291074827168739 0.0211019713404031 1.3950148032064182 0.10669809629886946 0.11168192735350274 2.055027255970429 0.2290173424968635 0.7621574497249828
1.3411147611782903 0.11181236803690703 1.3763644378974575 0.4491277827067751 0.46438103034040595 1.6991495355313262 0.4182230835966172 0.01595482249777035
1.1193076182472868 0.4912604919669104 1.3116954490869626 0.07594087962320088 0.13876787976932198 1.5540244736743087 0.3273715175384262 0.466797742596404
1.3435246755582892 0.11969217239298972 1.3501562309108668 0.9325363934367541 0.6834149470744061 1.7876258751944323 0.1430064913810055 0.142515231368684
1.3506258742040353 0.09222465887966684 1.4089031254101911 0.2809550385080829 0.35896624499661434 1.787358268808457 0.28253337833429343 0.4786657367741812
1.3578782546942398 0.16162500683461284 1.8972541767644096 0.1976246117882759 0.7489673503214102 1.9292625566018922 0.23174975413286084 0.12236340640962474
1.0184402757697064 0.5516641154719351 1.3482668731598648 0.12494209268199014 0.018327550530373715 1.5988263493974728 0.2729213244084526 0.542776342935535
1.2984338008580165 0.0523704779763104 1.8250300255348524 0.1315421592427929 0.5137982646541489 1.8426775576872894 0.2499161614778486 0.12177451294503006
1.3221476867354494 0.09674078586512845 1.7297715432254388 0.39524097798937746 0.7016188774462786 2.3321835508124154 1.0337024916134776 0.251599717061535
